@relation emm-weka.filters.unsupervised.attribute.Remove-R8-32

@attribute C numeric
@attribute coef0 numeric
@attribute gamma numeric
@attribute kernel {poly,sigmoid,rbf}
@attribute tol numeric
@attribute y numeric
@attribute task_id numeric

@data
123.744321,-0.021622,0.206688,poly,0.020638,0.886981,15
0.149959,0.385698,0.002439,rbf,0.004004,0.968526,15
3642.588099,0.425514,0.14828,poly,0.007243,0.922747,15
877.92392,0.531069,0.01855,poly,0.000085,0.962804,15
2546.693005,0.813383,0.039512,poly,0.000058,0.93133,15
4.829105,0.309453,0.005032,rbf,0.001343,0.964235,15
4024.866671,0.527842,0.11263,poly,0.000013,0.925608,15
244.224337,-0.341375,0.014617,sigmoid,0.000015,0.532189,15
4.656666,-0.114396,0.000039,poly,0.015627,0.965665,15
1249.249681,-0.435798,0.033367,rbf,0.051307,0.938484,15
5961.588373,-0.584131,0.000079,rbf,0.006986,0.964235,15
31.916156,0.393552,0.000093,poly,0.003194,0.968526,15
3.660252,-0.226295,0.000034,sigmoid,0.000311,0.965665,15
85.549831,0.282613,0.001194,poly,0.00007,0.964235,15
1026.127492,0.487341,5.06991,rbf,0.011929,0.93133,15
154.05356,0.418975,0.000402,sigmoid,0.000052,0.964235,15
5.816577,0.017343,0.044038,poly,0.006574,0.95279,15
33.285574,0.984181,0.00037,rbf,0.000308,0.965665,15
45.785367,0.891701,0.000358,poly,0.00002,0.964235,15
5768.399316,0.021696,2.92643,sigmoid,0.017808,0.816881,15
0.06355,-0.11015,0.000034,rbf,0.004818,0.969957,15
5.248303,0.129967,0.811681,rbf,0.004491,0.959943,15
1204.100334,-0.499237,0.029873,rbf,0.000427,0.944206,15
1066.72025,-0.515219,0.089293,poly,0.058651,0.965665,15
22.097112,0.047453,0.007783,poly,0.06802,0.964235,15
8400.357568,-0.72704,0.016709,poly,0.000074,0.702432,15
191.050658,0.645856,0.044997,sigmoid,0.000648,0.775393,15
0.845896,-0.767206,0.000042,poly,0.080975,0.967096,15
194.811309,0.01219,0.385521,poly,0.045247,0.899857,15
45.311081,-0.35651,0.000489,poly,0.000777,0.968526,15
5444.220559,0.604062,0.001879,rbf,0.000937,0.958512,15
0.036366,0.455883,0.075363,poly,0.002018,0.962804,15
1273.553337,-0.279684,0.010568,poly,0.000011,0.782546,15
0.720997,0.890095,6.593097,rbf,0.001028,0.919886,15
8814.27659,0.48036,0.000104,poly,0.010071,0.962804,15
79.372899,0.28989,0.000072,poly,0.00002,0.968526,15
126.863817,-0.270171,0.000086,sigmoid,0.005371,0.965665,15
1452.370348,0.924527,0.024844,poly,0.010089,0.937053,15
95.405051,-0.249893,0.004377,sigmoid,0.000096,0.962804,15
30383.143627,0.006274,1.926907,rbf,0.000153,0.957082,15
37.389011,0.223683,0.195249,rbf,0.016663,0.949928,15
4742.174887,0.674757,0.000335,sigmoid,0.000122,0.964235,15
2393.987733,-0.631071,0.438579,poly,0.000138,0.8598,15
8.468638,-0.347417,0.00146,sigmoid,0.051584,0.964235,15
40.098935,-0.45935,0.899537,sigmoid,0.000036,0.881259,15
0.102903,0.342862,0.000163,rbf,0.001638,0.965665,15
1.818356,0.067411,0.002873,sigmoid,0.000031,0.968526,15
2899.831429,0.564928,0.000777,poly,0.008159,0.958512,15
30.844372,0.621568,0.000032,rbf,0.095649,0.968526,15
0.033831,0.851645,0.064155,sigmoid,0.000874,0.951359,15
2077.195095,-0.022666,0.000093,sigmoid,0.032328,0.9615,16
848.038349,0.87028,0.002252,poly,0.000155,0.96,16
34.518207,0.895399,0.000129,rbf,0.036991,0.9635,16
39.942858,-0.753785,0.000059,poly,0.012138,0.8765,16
233.04454,-0.961288,0.021214,rbf,0.013383,0.978,16
0.247035,0.955617,1.661296,sigmoid,0.000158,0.3705,16
4.08161,0.223584,0.040407,poly,0.000053,0.973,16
0.205513,-0.275318,0.16065,poly,0.00555,0.9735,16
9186.785106,-0.953981,0.103663,rbf,0.000019,0.92,16
2.210447,-0.595066,0.00337,poly,0.042316,0.8575,16
214.967716,0.402498,0.064667,rbf,0.001711,0.966,16
9.181656,0.284272,0.18243,sigmoid,0.026852,0.42,16
0.163522,-0.552585,0.000033,sigmoid,0.009628,0.1,16
4895.017554,0.991408,0.000404,sigmoid,0.00005,0.9535,16
26.044636,-0.760693,6.216268,poly,0.000026,0.974,16
0.133172,0.392314,0.093231,rbf,0.00002,0.0765,16
0.033423,0.172628,0.000437,rbf,0.000024,0.496,16
4.564681,-0.390716,0.055467,rbf,0.048044,0.9685,16
850.10727,-0.769743,0.011251,sigmoid,0.011223,0.976,16
0.162349,-0.540081,0.00022,sigmoid,0.000179,0.2455,16
11.463576,-0.437329,0.000756,sigmoid,0.000018,0.9645,16
5.100144,-0.442973,0.000076,rbf,0.000013,0.935,16
9952.429884,-0.579417,0.036332,sigmoid,0.012543,0.8805,16
0.504261,0.578427,0.001489,rbf,0.040073,0.953,16
32344.881705,-0.535326,1.022454,rbf,0.007327,0.105,16
283.147478,0.274626,0.072641,poly,0.00008,0.974,16
8.045532,-0.299466,0.873079,sigmoid,0.000012,0.394,16
0.62162,-0.333077,0.018681,rbf,0.051577,0.973,16
11613.453363,0.42741,0.002047,sigmoid,0.000415,0.9405,16
12671.790329,-0.187501,0.032375,sigmoid,0.000317,0.8515,16
186.813709,-0.145661,0.259799,sigmoid,0.000809,0.435,16
6816.900541,-0.049854,0.006895,sigmoid,0.004098,0.9365,16
7442.586586,0.019805,0.772035,sigmoid,0.047736,0.3865,16
16.312532,-0.132187,0.000957,rbf,0.000426,0.969,16
0.624481,0.65816,0.062921,poly,0.000017,0.975,16
1.141759,-0.60339,0.003579,poly,0.00005,0.8545,16
1.392078,0.508913,0.000933,rbf,0.067596,0.959,16
23.9488,0.294171,1.710423,sigmoid,0.000798,0.376,16
1.909142,-0.574674,0.784097,rbf,0.000157,0.107,16
2.468677,0.739123,0.001403,sigmoid,0.013848,0.9555,16
0.827588,0.839073,2.921954,sigmoid,0.020033,0.3845,16
0.681749,0.577759,0.000104,rbf,0.03416,0.857,16
2.41441,0.668188,2.514634,sigmoid,0.001459,0.3745,16
0.155614,0.53329,0.000123,poly,0.000564,0.1,16
3.474465,-0.984305,5.381452,sigmoid,0.000211,0.4,16
761.369079,0.425766,0.005371,sigmoid,0.000043,0.8885,16
4495.548334,-0.979337,0.000786,poly,0.003359,0.943,16
3486.550213,-0.642467,0.002357,rbf,0.054837,0.9735,16
0.069787,0.329081,0.363858,sigmoid,0.000057,0.46,16
0.364902,0.326657,0.000665,sigmoid,0.000625,0.8735,16
37.783122,0.830892,0.000033,rbf,0.000024,0.9575,16
91.700197,-0.449877,3.780559,poly,0.000049,0.975,16
0.294876,-0.812664,2.920102,sigmoid,0.000015,0.3935,16
0.344312,-0.67409,0.000332,rbf,0.000014,0.8545,16
58.866746,0.747268,0.000103,sigmoid,0.00463,0.96,16
0.057792,0.225382,0.000035,sigmoid,0.019332,0.1,16
139.02886,0.315816,1.237853,poly,0.004398,0.961,16
17968.921239,0.338656,0.91547,poly,0.018897,0.959,16
0.923328,-0.717962,0.008421,sigmoid,0.000089,0.97,16
6.538621,0.84794,0.558243,rbf,0.063198,0.1055,16
4.78038,-0.751268,0.005875,poly,0.003167,0.8695,16
896.568623,0.809863,0.002491,sigmoid,0.035539,0.914,16
13792.672609,-0.876748,0.655587,sigmoid,0.000118,0.4395,16
0.247652,-0.463928,0.00017,poly,0.001367,0.146,16
11787.826304,0.544861,0.070361,sigmoid,0.000083,0.568,16
0.906807,0.994178,1.704826,poly,0.000248,0.9775,16
181.843482,0.533542,0.00039,sigmoid,0.011691,0.9665,16
0.3293,-0.232075,0.000097,sigmoid,0.009166,0.005,16
288.389128,0.623041,3.874928,poly,0.00908,0.9745,16
23125.794047,0.406492,0.000059,sigmoid,0.002555,0.959,16
3646.998832,0.349035,5.835803,sigmoid,0.00153,0.3925,16
87.548071,0.83248,0.045132,sigmoid,0.032929,0.6075,16
9888.532707,0.66998,0.000209,rbf,0.000042,0.9625,16
0.098874,-0.521322,0.000075,rbf,0.000039,0.0875,16
0.268676,0.393607,0.003267,rbf,0.000863,0.9525,16
162.352084,0.744386,0.000281,rbf,0.001475,0.9655,16
9.68467,-0.569509,0.005108,sigmoid,0.007617,0.974,16
20453.069488,0.139517,5.101315,rbf,0.001955,0.102,16
2.886471,-0.474392,0.000645,poly,0.030049,0.9555,16
0.136953,-0.710607,0.294755,sigmoid,0.000012,0.524,16
107.685562,0.025717,0.000293,rbf,0.00007,0.967,16
759.431359,0.573893,0.20013,rbf,0.00143,0.545,16
291.177481,-0.531212,0.00008,rbf,0.000018,0.968,16
288.870252,0.897698,0.020517,rbf,0.000233,0.978,16
12.117997,0.987506,0.132148,rbf,0.000065,0.786,16
8.86738,0.004619,0.00006,rbf,0.000211,0.9435,16
212.503552,-0.474982,0.000054,rbf,0.000013,0.9675,16
5.090953,0.013294,0.001183,poly,0.012474,0.1,16
0.815479,0.010858,1.751275,rbf,0.023975,0.0995,16
1.147801,-0.350232,0.001087,sigmoid,0.000186,0.945,16
441.197371,-0.986149,0.000209,poly,0.075455,0.8645,16
0.670019,-0.226739,0.097492,rbf,0.040181,0.667,16
14198.699612,0.868668,0.950436,sigmoid,0.000255,0.36,16
4286.563923,-0.335691,0.827987,poly,0.000023,0.9755,16
141.008488,0.620158,0.005859,poly,0.000371,0.977,16
19.15946,-0.74267,0.000063,poly,0.000181,0.8705,16
8288.287768,0.319439,0.00018,sigmoid,0.000014,0.9565,16
18317.484327,-0.74165,0.00009,rbf,0.000047,0.9625,16
0.032399,-0.994925,0.007699,poly,0.000717,0.8565,16
29522.810077,-0.323509,0.015637,sigmoid,0.022394,0.898,16
22028.501741,0.943814,0.952254,rbf,0.000024,0.108,16
3760.324326,0.227488,0.281084,rbf,0.077118,0.1625,16
0.189577,0.569892,0.003142,poly,0.036028,0.9315,16
28.393367,-0.956512,0.043712,rbf,0.00647,0.9725,16
4.744009,-0.227113,0.000344,rbf,0.000033,0.9605,16
0.356805,-0.394356,1.527107,sigmoid,0.030534,0.3995,16
12.02035,0.67113,0.004766,poly,0.011494,0.9775,16
15.986214,0.989466,0.592857,poly,0.000072,0.9605,16
4.875131,-0.926222,1.824792,rbf,0.000118,0.1,16
1.054162,0.943234,0.004878,rbf,0.000047,0.9705,16
275.322163,-0.495791,0.000758,rbf,0.000643,0.9675,16
12.646425,0.293157,0.007163,poly,0.062459,0.9625,16
0.205675,0.65764,5.065072,sigmoid,0.000946,0.379,16
9680.327127,-0.442077,0.000837,sigmoid,0.052943,0.963,16
0.892132,-0.715348,0.003387,sigmoid,0.000115,0.958,16
18.708587,0.281002,1.054712,sigmoid,0.001117,0.3825,16
0.036305,0.982862,0.183747,rbf,0.083774,0.1,16
9.857529,0.067238,0.285509,poly,0.001715,0.9745,16
575.468262,-0.829941,0.703762,poly,0.000428,0.974,16
0.180749,0.397119,0.000044,rbf,0.009566,0.0355,16
17.613205,0.984309,0.782065,poly,0.00004,0.9745,16
236.533616,-0.972097,0.099544,poly,0.002588,0.9465,16
2.450184,0.458128,0.024876,rbf,0.000479,0.977,16
6303.057633,-0.694152,0.118604,rbf,0.006363,0.8545,16
0.042389,0.984469,0.004728,poly,0.062474,0.8675,16
4009.071093,-0.246629,0.307949,rbf,0.000298,0.1335,16
10066.661985,-0.172976,0.022069,rbf,0.000041,0.9765,16
7.464703,-0.046886,0.005859,rbf,0.000704,0.975,16
2746.269821,-0.32222,0.212574,rbf,0.019486,0.4635,16
629.089345,0.020456,0.109681,poly,0.002266,0.9745,16
772.040404,-0.356107,1.104691,sigmoid,0.000031,0.3945,16
4.229302,-0.664596,0.000219,sigmoid,0.000057,0.9295,16
339.298045,0.383726,0.000244,poly,0.000011,0.9705,16
0.197458,-0.648288,0.000048,poly,0.019822,0.0925,16
22.492366,0.783621,0.00056,rbf,0.000026,0.969,16
7278.73405,-0.50552,0.0001,sigmoid,0.000013,0.961,16
0.179251,-0.775292,0.001247,sigmoid,0.000053,0.82,16
17891.440375,0.601728,1.042586,rbf,0.001203,0.103,16
29736.403762,0.75235,1.00726,rbf,0.000183,0.0985,16
7047.538024,-0.598194,5.16562,poly,0.000013,0.9765,16
0.169174,-0.026878,4.059241,poly,0.000012,0.9755,16
0.08704,0.931077,0.225675,poly,0.000027,0.9755,16
254.504196,0.583481,0.126476,poly,0.005759,0.9785,16
0.089828,0.797664,0.084223,poly,0.000126,0.974,16
67.321251,-0.134949,0.001957,sigmoid,0.000155,0.9635,16
1804.935659,-0.94871,0.713977,sigmoid,0.058877,0.431,16
415.231183,-0.314021,0.000051,sigmoid,0.030907,0.969,16
4042.82496,0.225702,0.251359,poly,0.002882,0.9765,16
0.070281,-0.071279,0.376582,sigmoid,0.000021,0.496,16
1155.825828,-0.693571,0.459781,poly,0.088241,0.969,16
223.95113,-0.380649,0.198756,rbf,0.001136,0.6055,16
115.889917,-0.97638,0.002769,poly,0.002401,0.856,16
5447.150036,0.812161,0.377724,sigmoid,0.00023,0.338,16
0.0671,0.107307,1.738261,sigmoid,0.002957,0.434,16
6505.874558,-0.591964,0.084876,poly,0.00079,0.771,16
16.131795,0.676856,3.181716,poly,0.000012,0.977,16
1.373369,0.578223,0.12434,sigmoid,0.039012,0.447,16
1.780267,-0.916265,0.357614,sigmoid,0.000053,0.4725,16
163.898704,0.952178,0.000068,rbf,0.055625,0.968,16
2987.644005,-0.164255,1.201748,sigmoid,0.000723,0.395,16
15.681941,0.392046,0.000031,rbf,0.02014,0.9395,16
29.330275,0.045022,0.106678,poly,0.089912,0.9715,16
0.953505,0.723041,0.035979,rbf,0.000011,0.9735,16
302.041187,-0.909939,7.926557,poly,0.002929,0.96,16
3.700518,0.30159,0.000801,sigmoid,0.000182,0.957,16
22609.245979,-0.135499,0.004987,rbf,0.000053,0.9745,16
2678.419031,-0.583334,0.004749,rbf,0.005018,0.975,16
0.825986,-0.891622,0.000131,rbf,0.000065,0.817,16
25682.892444,-0.747836,0.117881,sigmoid,0.005434,0.65,16
2943.866758,-0.863533,0.000698,rbf,0.052513,0.9675,16
48.678946,0.250218,1.599427,poly,0.001291,0.959,16
125.171967,0.653118,0.189285,rbf,0.000972,0.58,16
7.414716,0.05949,0.000038,sigmoid,0.000018,0.8925,16
192.046284,-0.0021,0.031412,sigmoid,0.054379,0.8205,16
0.307653,0.188274,0.404339,sigmoid,0.000085,0.392,16
20022.973651,-0.460478,2.475884,sigmoid,0.001681,0.4005,16
14439.288732,-0.533093,1.084131,sigmoid,0.032464,0.4005,16
12864.682964,-0.136277,0.006441,sigmoid,0.00096,0.9535,16
2.435848,0.468842,0.250229,rbf,0.039306,0.3955,16
433.336349,-0.458282,0.000059,sigmoid,0.017304,0.9685,16
3.430803,-0.14248,0.000347,sigmoid,0.01188,0.9455,16
0.175374,0.895362,0.217005,poly,0.000624,0.9795,16
21.390464,-0.425425,0.054531,poly,0.029265,0.9605,16
2148.114467,0.152529,6.490121,poly,0.000814,0.975,16
0.045458,0.435202,0.050492,sigmoid,0.091013,0.855,16
248.660263,0.089166,0.00215,poly,0.028613,0.978,16
57.456036,0.332995,0.001042,rbf,0.000016,0.9695,16
10146.61863,-0.828662,0.000051,rbf,0.000383,0.961,16
0.056661,0.255477,2.750396,poly,0.000081,0.9755,16
180.007375,0.568324,0.04551,rbf,0.000018,0.9715,16
7.083143,0.418727,0.000075,poly,0.00007,0.9255,16
2.008882,-0.804464,0.330955,sigmoid,0.000079,0.4715,16
0.047485,-0.621646,2.960236,poly,0.002895,0.977,16
2054.490348,-0.564513,0.020995,rbf,0.030226,0.9785,16
2554.201914,0.444446,0.000178,rbf,0.000335,0.9625,16
13.376156,0.860702,0.016714,poly,0.001603,0.979,16
0.537114,0.372823,0.008901,poly,0.000078,0.9735,16
7.978382,0.340866,0.002514,poly,0.00011,0.9695,16
0.288739,-0.341154,0.000646,sigmoid,0.000612,0.837,16
0.069243,-0.350324,2.867043,poly,0.011652,0.9705,16
0.104149,0.759827,4.956569,poly,0.00004,0.9715,16
1222.935618,-0.787768,0.000033,sigmoid,0.019992,0.967,16
99.298411,-0.803711,4.069809,sigmoid,0.000015,0.395,16
0.070607,-0.134528,0.000189,rbf,0.000015,0.0135,16
1.828074,0.055478,0.006869,sigmoid,0.000011,0.963,16
1.532313,-0.358609,0.003242,poly,0.00191,0.963,16
708.889993,0.551623,0.011985,poly,0.018233,0.9765,16
336.373241,-0.350761,0.016886,poly,0.00003,0.958,16
2035.860042,-0.629561,0.008644,poly,0.000018,0.6365,16
0.472438,-0.535259,0.012712,sigmoid,0.000076,0.968,16
253.585171,0.267067,0.850371,poly,0.000209,0.975,16
412.807417,0.168481,0.075075,rbf,0.02394,0.961,16
1845.004703,0.292582,0.018689,rbf,0.069928,0.9785,16
0.100748,-0.717542,3.533561,poly,0.000391,0.9725,16
23.848232,0.480326,0.178268,rbf,0.037219,0.644,16
35.584395,-0.791947,0.246936,poly,0.000036,0.9575,16
17.188842,0.136675,0.270238,rbf,0.000151,0.253,16
7762.001289,0.097619,0.000228,poly,0.000114,0.96,16
2404.419842,-0.056107,0.010052,sigmoid,0.000014,0.894,16
0.086757,-0.932716,0.000052,poly,0.054821,0.0385,16
2063.495152,0.434822,0.019482,poly,0.000011,0.9785,16
6.602595,-0.885046,0.000085,poly,0.000012,0.8835,16
1.042418,-0.859507,0.000067,poly,0.000791,0.873,16
10461.127217,-0.96726,1.86602,sigmoid,0.00003,0.394,16
0.9853,0.334698,1.632454,poly,0.000024,0.9745,16
0.722104,0.404529,0.00016,rbf,0.000187,0.887,16
0.116638,-0.720774,0.00119,poly,0.087797,0.833,16
0.039124,-0.768201,0.012563,rbf,0.000027,0.912,16
0.459248,-0.158942,0.000146,rbf,0.000014,0.7765,16
12.120427,0.975465,0.257083,rbf,0.000013,0.3235,16
229.0518,0.045348,0.996361,poly,0.000704,0.9745,16
4.941955,-0.298518,0.000261,poly,0.000015,0.9485,16
16901.396905,-0.983931,0.480643,poly,0.010312,0.9705,16
22442.482042,-0.616973,0.002414,rbf,0.001208,0.973,16
1787.448157,-0.742204,0.000136,rbf,0.003074,0.962,16
270.838786,-0.885897,0.000091,sigmoid,0.000097,0.9655,16
13982.575967,0.944496,0.29167,rbf,0.017097,0.154,16
3.139148,0.174141,0.001392,poly,0.000034,0.9595,16
12137.042173,0.210731,0.018449,poly,0.000274,0.976,16
0.035133,0.410151,0.85603,rbf,0.005188,0.1,16
5.282471,-0.526993,0.001671,poly,0.000023,0.867,16
5511.738052,-0.772475,0.000095,rbf,0.003334,0.962,16
456.545578,-0.173131,3.249611,sigmoid,0.00006,0.387,16
991.118145,0.112772,0.026312,sigmoid,0.000403,0.8145,16
15.805995,0.18531,0.034019,rbf,0.039923,0.9735,16
4.528852,0.066646,0.003741,sigmoid,0.00072,0.968,16
3.993421,0.161671,0.642548,rbf,0.000397,0.1035,16
0.050861,-0.734692,0.00098,poly,0.004267,0.5595,16
16377.151622,-0.048836,0.000073,rbf,0.000441,0.961,16
0.133178,0.560566,6.120113,sigmoid,0.00301,0.389,16
70.638747,0.186512,0.01089,sigmoid,0.000059,0.563,18
120.985111,0.723915,0.000777,poly,0.000431,0.7105,18
2.097165,-0.963817,0.006609,sigmoid,0.00013,0.6945,18
0.086127,0.730945,0.008307,rbf,0.001329,0.6595,18
8939.023948,0.338701,0.007525,poly,0.042811,0.756,18
145.595699,0.166677,1.449283,sigmoid,0.001337,0.1,18
148.808814,0.739771,0.016351,rbf,0.000105,0.754,18
1245.825006,-0.356371,0.276651,rbf,0.040548,0.7595,18
8.268587,-0.815519,0.002858,poly,0.000132,0.6735,18
52.711139,0.743097,0.001106,poly,0.000034,0.7105,18
766.594045,-0.597206,0.012171,sigmoid,0.00001,0.589,18
12044.163461,-0.316402,0.081822,rbf,0.000033,0.7495,18
13.199971,0.467652,0.00436,poly,0.000237,0.7165,18
800.462167,-0.229646,0.000031,rbf,0.000771,0.702,18
656.837831,0.177385,0.019428,poly,0.000063,0.751,18
6858.761023,-0.20068,1.724681,rbf,0.000022,0.7205,18
35.061438,0.9243,0.000074,rbf,0.000041,0.691,18
1.287549,-0.547641,0.000386,sigmoid,0.002737,0.436,18
260.899489,-0.253634,1.238703,rbf,0.000068,0.752,18
0.446367,-0.827293,0.119428,sigmoid,0.002746,0.1,18
1.806305,-0.995594,6.741056,rbf,0.000194,0.7575,18
337.490909,-0.498213,0.019423,sigmoid,0.011822,0.5325,18
174.749871,0.334219,0.060459,poly,0.000626,0.751,18
15.361924,0.547538,0.006418,poly,0.013961,0.738,18
137.632235,0.658749,0.000041,sigmoid,0.000545,0.692,18
130.4959,-0.692039,0.007032,sigmoid,0.00002,0.7225,18
0.077209,0.449625,5.706967,sigmoid,0.0002,0.1,18
51.027429,-0.845055,0.00379,poly,0.013307,0.666,18
2.571219,-0.290094,0.319529,rbf,0.007636,0.754,18
2044.970403,0.600507,0.001071,rbf,0.000696,0.7535,18
1773.552637,-0.681702,0.000995,sigmoid,0.048317,0.753,18
10556.784329,0.4337,0.007218,poly,0.000486,0.75,18
0.058747,0.021057,0.045841,rbf,0.001348,0.695,18
1.966735,-0.298852,0.00093,sigmoid,0.004686,0.679,18
465.672194,0.257565,0.01282,sigmoid,0.002467,0.4955,18
0.314311,0.046914,0.345215,sigmoid,0.001058,0.1,18
3.912085,-0.300796,0.001013,poly,0.000244,0.6535,18
5.363034,-0.258921,0.000033,sigmoid,0.000048,0.351,18
0.065212,0.612777,0.0035,sigmoid,0.007469,0.2345,18
0.793003,-0.552816,0.107339,poly,0.033623,0.7385,18
9466.341749,-0.325779,2.933923,sigmoid,0.017044,0.1,18
5.132951,-0.931,0.011073,sigmoid,0.004084,0.7025,18
1.835679,-0.608052,0.01273,sigmoid,0.047922,0.6305,18
39.572896,-0.604705,0.000839,poly,0.039505,0.699,18
9.143992,-0.031069,0.000142,rbf,0.005508,0.6945,18
3.012288,-0.948897,0.299443,sigmoid,0.001221,0.1,18
72.023651,-0.80086,0.006544,sigmoid,0.001725,0.7325,18
2.540785,-0.711944,0.000164,poly,0.000039,0.462,18
23700.479591,-0.236234,0.700464,poly,0.00108,0.749,18
0.037352,0.852259,0.18233,rbf,0.00006,0.695,18
3454.809208,-0.010421,0.000144,rbf,0.000085,0.7455,18
0.303481,0.398282,1.573574,rbf,0.000405,0.743,18
9.990595,0.22946,0.000098,rbf,0.042527,0.671,18
409.444481,0.772435,1.371611,rbf,0.069678,0.741,18
663.930155,-0.343788,0.000086,sigmoid,0.000096,0.7045,18
553.101873,0.599015,0.00234,poly,0.01975,0.7535,18
19958.620429,-0.443231,0.008733,rbf,0.002708,0.7505,18
0.294216,-0.491434,0.000063,sigmoid,0.00004,0.1,18
47.585977,0.502357,0.000097,poly,0.000027,0.693,18
0.326658,-0.827147,3.835794,sigmoid,0.002049,0.1,18
1589.669517,0.949781,0.000506,poly,0.000112,0.7535,18
117.287352,-0.501395,4.382236,poly,0.029717,0.752,18
0.239325,-0.157922,0.003273,poly,0.000097,0.16,18
1437.958176,0.276931,0.071386,sigmoid,0.030319,0.393,18
8.225234,-0.361177,0.100374,sigmoid,0.001598,0.0995,18
7635.1533,-0.564174,0.102457,rbf,0.006197,0.75,18
1.548064,-0.53926,0.000314,rbf,0.000084,0.645,18
0.142548,0.884462,0.030157,sigmoid,0.007147,0.3005,18
17558.253455,0.730756,0.107437,poly,0.008259,0.75,18
0.39444,0.341996,0.371949,sigmoid,0.009326,0.1,18
67.542194,0.984601,1.060455,poly,0.000075,0.7435,18
7.979632,0.092357,3.069733,sigmoid,0.000424,0.1,18
1.918996,0.524176,0.148998,rbf,0.000925,0.733,18
117.520841,0.614281,0.003698,rbf,0.000053,0.746,18
3588.787779,0.131872,0.010308,rbf,0.010643,0.751,18
7.238557,-0.760085,0.00629,rbf,0.013144,0.7105,18
2101.697238,0.326174,0.02306,poly,0.000608,0.7455,18
2.566578,-0.814256,0.002417,rbf,0.008937,0.6955,18
0.934689,0.629167,0.305336,sigmoid,0.000023,0.1,18
2.222575,0.319088,0.158699,rbf,0.08631,0.746,18
1.321157,0.462231,0.115703,sigmoid,0.002581,0.1,18
87.453706,-0.590039,0.379504,sigmoid,0.014909,0.1,18
8974.40155,0.153677,0.033059,rbf,0.060943,0.758,18
334.790124,-0.936906,0.000155,poly,0.003167,0.6715,18
0.043812,-0.134433,0.052135,poly,0.091992,0.69,18
0.367597,0.314272,0.005186,rbf,0.064449,0.694,18
2530.084209,0.821913,2.768796,sigmoid,0.00196,0.1,18
1.430237,0.136952,0.194564,poly,0.002075,0.7495,18
20.194544,-0.614122,0.000153,rbf,0.007267,0.693,18
25.707429,-0.536974,0.058669,poly,0.008158,0.716,18
1.93531,-0.91879,0.031679,rbf,0.009265,0.7125,18
5401.056128,-0.321279,0.000258,poly,0.013332,0.707,18
2503.508277,-0.612237,0.011343,poly,0.000237,0.5465,18
0.722072,-0.876536,0.000315,sigmoid,0.002236,0.2,18
91.42398,0.157344,0.133384,sigmoid,0.001032,0.1,18
156.963129,0.489129,0.128715,poly,0.000903,0.748,18
0.034303,0.61068,0.100467,poly,0.000041,0.694,18
1991.239982,-0.058633,4.599499,sigmoid,0.008024,0.1,18
549.669448,0.338107,0.005276,poly,0.000329,0.752,18
795.754888,0.030213,0.063981,poly,0.00391,0.7515,18
0.032527,-0.453901,0.001855,poly,0.000274,0.103,18
31.946262,0.427608,0.000045,rbf,0.000934,0.6955,18
26.501287,-0.335632,0.264606,poly,0.00005,0.718,18
30273.131146,0.578105,0.418493,sigmoid,0.031553,0.1,18
1357.578318,0.38942,0.020673,poly,0.001658,0.7495,18
19.785898,0.589803,2.897676,poly,0.03802,0.7395,18
0.183974,-0.267428,0.428316,sigmoid,0.000196,0.1,18
1.804769,-0.535126,0.04799,sigmoid,0.009126,0.499,18
0.220692,0.672495,0.030857,poly,0.012489,0.7025,18
0.38167,-0.667123,2.586062,sigmoid,0.000025,0.1,18
0.049796,-0.471351,0.097904,sigmoid,0.000138,0.1,18
27.18052,-0.252874,0.031995,poly,0.000035,0.6985,18
